nome_funcionario_normalizado,orgao,nome_socio_normalizado,cnpj_empresa,razao_social,score,metodo
PES-2A0928,SES,PES-2A0928,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-34F7CC,SES,PES-34F7CC,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-A2E754,FHAJ,PES-A2E754,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-12AAFB,SES,PES-12AAFB,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-C4479C,FHAJ,PES-C4479C,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-4A5FC1,FHAJ,PES-4A5FC1,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-4A5FC1,SES,PES-4A5FC1,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-1B5D8E,FHAJ,PES-1B5D8E,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-B1B534,FHEMOAM,PES-B1B534,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-B1B534,FMT-AM,PES-B1B534,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-5FE9A4,SES,PES-5FE9A4,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-5FE9A4,UEA,PES-5FE9A4,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-100DA3,SES,PES-100DA3,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-D384E5,SES,PES-D384E5,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-44BC07,SSP,PES-44BC07,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-CF592E,SES,PES-CF592E,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-9C605D,SES,PES-9C605D,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-979A8D,SES,PES-979A8D,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-C364BD,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-C364BD,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-C364BD,SES,PES-C364BD,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-935F9C,FHAJ,PES-935F9C,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-349AEA,POLICIA_CIVIL,PES-349AEA,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-40E158,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-40E158,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-E6ECBA,SES,PES-E6ECBA,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-499898,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-499898,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-499898,SES,PES-499898,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-7F4A0E,SEAD,PES-7F4A0E,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-7F4A0E,SES,PES-7F4A0E,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-F0256F,SES,PES-F0256F,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-F65307,SES,PES-F65307,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-DD6452,SES,PES-DD6452,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-1A991A,CBMAM,PES-1A991A,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-1A991A,SES,PES-1A991A,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-F6C4F0,POLICIA_CIVIL,PES-F6C4F0,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-F6C4F0,SES,PES-F6C4F0,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-5F972A,FCECON,PES-5F972A,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-074D12,FHAJ,PES-074D12,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-4C96CA,FMT-AM,PES-4C96CA,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-4C96CA,SES,PES-4C96CA,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-BC1995,FCECON,PES-BC1995,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-BC1995,SES,PES-BC1995,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-F50A06,SES,PES-F50A06,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-91A55D,UEA,PES-91A55D,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-CC7857,PM_ATIVOS,PES-CC7857,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-C48C8A,SES,PES-C48C8A,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-DAD8D1,SES,PES-DAD8D1,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-F9C7B3,SES,PES-F9C7B3,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-1C8EDA,POLICIA_CIVIL,PES-1C8EDA,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-0E76D0,SES,PES-0E76D0,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-1F0FD3,FHEMOAM,PES-1F0FD3,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-199B4D,SES,PES-199B4D,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-69E676,SES,PES-69E676,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-D342B1,SES,PES-D342B1,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-26CA89,SES,PES-26CA89,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-B88135,FHEMOAM,PES-B88135,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-B88135,PM_ATIVOS,PES-B88135,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-22369C,SES,PES-22369C,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-23EB15,FMT-AM,PES-23EB15,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-C4F262,SES,PES-C4F262,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-566FE5,POLICIA_CIVIL,PES-566FE5,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-566FE5,SES,PES-566FE5,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-5721BE,FMT-AM,PES-5721BE,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-1005F5,FMT-AM,PES-1005F5,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-8B2D8B,SGVG,PES-8B2D8B,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-05C542,FHAJ,PES-05C542,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-477601,FMT-AM,PES-477601,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-66117D,FHEMOAM,PES-66117D,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-20390B,POLICIA_CIVIL,PES-20390B,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-BA73A8,FHEMOAM,PES-BA73A8,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-B2A05B,PM_ATIVOS,PES-B2A05B,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-F3498B,SES,PES-F3498B,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-03A666,SES,PES-03A666,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-5B02DA,CBMAM,PES-5B02DA,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-24BF52,SES,PES-24BF52,03533950000170,COOPERATIVA DE ENFERMEIROS DO AMAZONAS,"100,00",exato
PES-E7C2B6,FMT-AM,PES-E7C2B6,05053172000147,PRONEFRO-SERVICOS ESPECIAIS EM MEDICINA INTERNA E NEFROLOGIA LTDA,"100,00",exato
PES-6E05A6,SES,PES-6E05A6,07669672000133,INSTITUTO DE UROLOGIA DR. ANOAR SAMAD LIMITADA,"100,00",exato
PES-53C4BC,FHAJ,PES-53C4BC,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-260E67,FCECON,PES-260E67,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-A1EBF9,SES,PES-A1EBF9,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-DEBA08,FHAJ,PES-DEBA08,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-B1DADC,SES,PES-B1DADC,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-B1DADC,UEA,PES-B1DADC,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-0430E3,FHAJ,PES-0430E3,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-B2BAD5,FHEMOAM,PES-B2BAD5,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-D8CE66,FHAJ,PES-D8CE66,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-5AEA99,FCECON,PES-5AEA99,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-1B1A02,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-1B1A02,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-BB4035,FCECON,PES-BB4035,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-BB4035,FHAJ,PES-BB4035,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-5BD730,FHAJ,PES-5BD730,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-6E4CD2,SES,PES-6E4CD2,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-9FCF3A,UEA,PES-9FCF3A,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-54756E,SES,PES-54756E,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-5513EF,SES,PES-5513EF,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-561D3B,PM_ATIVOS,PES-561D3B,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-1D4FE2,FCECON,PES-1D4FE2,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-79A1A4,FHAJ,PES-79A1A4,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-79A1A4,SES,PES-79A1A4,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-27684A,SES,PES-27684A,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-9D463A,SES,PES-9D463A,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-88D49B,FHAJ,PES-88D49B,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-DF24A1,SES,PES-DF24A1,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-C11AFE,SES,PES-C11AFE,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-61CD26,FCECON,PES-61CD26,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-D6B898,SES,PES-D6B898,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-892087,SES,PES-892087,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-F81BAE,FCECON,PES-F81BAE,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-E8F1B5,SES,PES-E8F1B5,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-0CD8C6,POLICIA_CIVIL,PES-0CD8C6,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-D01F72,FCECON,PES-D01F72,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-D01F72,FHAJ,PES-D01F72,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-3476B7,SES,PES-3476B7,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-9E2341,CBMAM,PES-9E2341,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-9E2341,SES,PES-9E2341,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-FE844C,PM_ATIVOS,PES-FE844C,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-9E3816,FCECON,PES-9E3816,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-CC8F8E,UEA,PES-CC8F8E,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-C24575,APOSENTADOS_TJA 21-21-25-455,PES-C24575,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-30CEC7,SES,PES-30CEC7,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-00DA9F,SES,PES-00DA9F,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-00DA9F,UEA,PES-00DA9F,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-CD67DE,FHAJ,PES-CD67DE,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-CD67DE,SES,PES-CD67DE,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-18ADAA,SES,PES-18ADAA,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-9741D4,FHAJ,PES-9741D4,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-11CE2D,FCECON,PES-11CE2D,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-EA403F,SES,PES-EA403F,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-EA403F,UEA,PES-EA403F,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-2512E4,SES,PES-2512E4,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-AC185A,SES,PES-AC185A,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-F7D048,PM_ATIVOS,PES-F7D048,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-F7D048,POLICIA_CIVIL,PES-F7D048,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-F7D048,SSP,PES-F7D048,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-4F76E8,SES,PES-4F76E8,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-9E04F4,SES,PES-9E04F4,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-95EC32,FHAJ,PES-95EC32,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-F8440D,FHAJ,PES-F8440D,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-422AA5,FCECON,PES-422AA5,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-AA00B7,SES,PES-AA00B7,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-9BD5F1,UEA,PES-9BD5F1,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-2E056F,FHAJ,PES-2E056F,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-30D627,FMT-AM,PES-30D627,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-775D07,SES,PES-775D07,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-4C8A18,SES,PES-4C8A18,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-436373,SES,PES-436373,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-0A5323,FCECON,PES-0A5323,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-0A5323,SES,PES-0A5323,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-F563E5,FCECON,PES-F563E5,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-F563E5,UEA,PES-F563E5,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-3D85C9,SES,PES-3D85C9,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-ABEABA,SES,PES-ABEABA,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-78666E,FCECON,PES-78666E,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-78666E,SES,PES-78666E,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-5D7805,FHAJ,PES-5D7805,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-374C15,FHAJ,PES-374C15,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-3F20D8,SES,PES-3F20D8,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-81E9BA,POLICIA_CIVIL,PES-81E9BA,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-582A49,FCECON,PES-582A49,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-D1E4BC,FHAJ,PES-D1E4BC,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-8C92EF,FHAJ,PES-8C92EF,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-C0DD02,UEA,PES-C0DD02,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-50BAD2,UEA,PES-50BAD2,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-88C429,FHAJ,PES-88C429,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-88C429,SES,PES-88C429,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-397B60,FHAJ,PES-397B60,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-397B60,UEA,PES-397B60,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-814B71,FCECON,PES-814B71,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-F66A26,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-F66A26,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-F66A26,PM_ATIVOS,PES-F66A26,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-4E48A4,UEA,PES-4E48A4,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-0C3141,SES,PES-0C3141,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-EB01DF,DETRAN,PES-EB01DF,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
