empresaId:ID(Empresa),cnpj,razao_social
02629588000172,02629588000172,FIRST MEDICAL SERVICE LTDA
35243408000179,35243408000179,35.243.408 DAYVISON FARIAS DE CARVALHO
09079306000150,09079306000150,CWN SERVICOS ADMINISTRATIVOS E MANUTENCAO DE EQUIPAMENTOS LTDA
06086533000114,06086533000114,CARLOS ROGERIO MOREIRA
15749133000132,15749133000132,MAPS COMERCIO DE MATERIAIS DE CONSTRUCAO E SERVICOS DA CONSTRUCAO CIVIL LTDA
20009771000157,20009771000157,SONODA GESTAO DO PONTO E ACESSO LTDA.
28376599000181,28376599000181,AMPLOMED ACRE COMERCIO E SERVICOS LTDA
09686560000116,09686560000116,INSTITUTO DE TECNOLOGIA E EDUCACAO GALILEO DA AMAZONIA - ITEGAM
42622174000136,42622174000136,R J M DA ROCHA
05446174000104,05446174000104,MAC DE MELO E CIA LTDA
63684781000109,63684781000109,PEDROSA DISTRIBUIDORA LTDA
84500347000193,84500347000193,PATRICIA BRITO DE LIMA
58524851000113,58524851000113,BIONOVA PRODUTOS DE LABORATORIOS LTDA
22812960000199,22812960000199,MUNICIPIO DE APUI
04241980000175,04241980000175,MUNICIPIO DE ITACOATIARA
68814961000173,68814961000173,MEDIVAX INDUSTRIA E COMERCIO LTDA
10844005000154,10844005000154,R L CAMPOS LTDA
10901625000188,10901625000188,MOVELLI MOVEIS LTDA
00263528000153,00263528000153,DISCO LASER LTDA
04204157000190,04204157000190,M K N COMERCIAL IMPORTADORA LTDA
30535488000112,30535488000112,RODAGRO SERVICOS DE ESCRITORIO LTDA
04435246000147,04435246000147,BR ELETRON AMAZONIA COMERCIO DE ELETROELETRONICOS LTDA
07669772000160,07669772000160,MARIA DA CONCEICAO PINTO DOS SANTOS
84110568000155,84110568000155,DAPALAN MOVEIS E EQUIPAMENTOS LTDA
04981892000100,04981892000100,"JMA COMERCIO, REPRESENTACOES E SERVICOS LTDA"
34674663000103,34674663000103,BRICS TRADE INCORPORATION LTDA
01963541000188,01963541000188,M S F BELFORT
08016672000105,08016672000105,"NORTH MANAUS COMERCIO E SERVICO DE ALIMENTOS, ELETRONICOS E HOTELARIA LTDA"
02200737000183,02200737000183,HOZANA COMERCIO DE MATERIAIS DE CONSTRUCAO LTDA
04011946000104,04011946000104,BRAGA VEICULOS LTDA
61100244000130,61100244000130,FANEM LTDA
63675615000219,63675615000219,ORTOSENA PRODUTOS ORTOPEDICOS E HOSPITALARES LTDA
01604949000163,01604949000163,"MANAUS SISTEM - COMERCIO DE INSTRUMENTOS E MATERIAIS MEDICO CIRURGICO, HOSPITALAR E LABORATORIOS LTDA"
12613798000126,12613798000126,FARIAS COMERCIO E SERVICOS DE CONSTRUCAO E IMOBILIARIA LTDA
04277950000119,04277950000119,IMPORTADORA ORIENTAL LTDA
03656609000101,03656609000101,FENIX EVOLUTION LTDA
04332995000149,04332995000149,MUNICIPIO DE CAREIRO
00452735000156,00452735000156,GTEC CONSTRUCOES LTDA
02188581000162,02188581000162,FENIX DA AMAZONIA LTDA
02664005000144,02664005000144,PREMIERE COMERCIO E IMPORTACAO LTDA
04405395000163,04405395000163,PRISMA TECNICA QUIMICA E CIENTIFICA EIRELI
04215232000118,04215232000118,INCOTOKYO INDUSTRIA E COMERCIO TOKYO LIMITADA
08412914000171,08412914000171,GIRASSOL COMERCIO E SERVICOS DE MOVEIS LTDA
03505156000112,03505156000112,ANTONIO EDILSON ALVES DE MORAIS
13086903000189,13086903000189,TRUEDATA COMERCIO DE EQUIPAMENTOS E SERVICOS DE INFORMATICA LTDA
04676961000171,04676961000171,JO PNEUS LIMITADA
01864885000130,01864885000130,COMERCIAL LUTZ DE MOVEIS LTDA
10217369000104,10217369000104,BRAGA IMPORTADORA DE BARCOS E MOTORES LTDA
02740266000104,02740266000104,MONTTANA VEICULOS LTDA
05216530000276,05216530000276,BRAGA MOTOS LTDA
41587502001110,41587502001110,LANLINK INFORMATICA LTDA
08362374000169,08362374000169,MAQTECH MOTORES E ASSISTENCIA TECNICA LTDA
06088334000145,06088334000145,VJ INFORMATICA LTDA
04356309000170,04356309000170,ANTONIO RODRIGUES & CIA LTDA.
08399449000186,08399449000186,ALKAHEST APOIO ADMINISTRATIVO LTDA
55285365000100,55285365000100,SINC DO BRASIL INSTRUMENTACAO CIENTIFICA LTDA
09604963000179,09604963000179,AMS COMERCIO DE PRODUTOS ELETROELETRONICOS LTDA
13552273000190,13552273000190,KUBO COMERCIO DE FLORES LTDA
03680934000100,03680934000100,MOTOPAM - METALURGICA DA AMAZONIA LTDA
08768086000109,08768086000109,AWG ENGENHARIA LTDA
03290250000100,03290250000100,AGILENT TECHNOLOGIES BRASIL LTDA
73988867000170,73988867000170,SETTING COMERCIO INDUSTRIALIZACAO E SERVICOS DE CALIBRACOES E ENSAIOS LTDA
02450409000135,02450409000135,INDRA INDUSTRIA E COMERCIO NAVAL LTDA
04961504000129,04961504000129,ACTUAL CARGO LTDA
01824931000258,01824931000258,VENEZIA COMERCIO DE CAMINHOES LTDA
06149812000180,06149812000180,DIGITAL COMUNICACAO LTDA
04937026000111,04937026000111,"STAVALE-CCT CONSULTORIA,TREINAMENTO E COMERCIO LTDA"
01279697000144,01279697000144,MARINER NAUTICA LTDA
08858598000166,08858598000166,R M COMERCIO DE ELETRO ELETRONICO E SERVICO DE INSTALACOES EM CONSTRUCOES LTDA
00497521000104,00497521000104,CHL EVENTOS E PRODUCOES LTDA
21551379000874,21551379000874,BECTON DICKINSON INDUSTRIAS CIRURGICAS LTDA
15799749000118,15799749000118,CSS COMERCIO DE MATERIAS ELETRICOS LTDA
11909227000170,11909227000170,PROMEGA BIOTECNOLOGIA DO BRASIL LTDA.
07471301000142,07471301000142,C. COM INFORMATICA IMP. EXP. COMERCIO E INDUSTRIA LTDA
09070615000169,09070615000169,E. P. LEITAO LTDA
13545241000168,13545241000168,SINTESE BIOTECNOLOGIA LTDA.
18256239000192,18256239000192,H T F ALFAIA LTDA
26957881000127,26957881000127,J7 COMERCIO DE PRODUTOS ALIMENTICIOS E MATERIAL DE LIMPEZA E ESCRITORIO LTDA
27870531000191,27870531000191,SEEGENE DO BRASIL COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LTDA.
00377455000120,00377455000120,IDEXX BRASIL LABORATORIOS LTDA.
13628486000159,13628486000159,B C SOBRINHO
22874834000169,22874834000169,MATHEUS MOTA MONTEIRO
45997558000121,45997558000121,SERTIN COMERCIO E SERVICOS TECNICOS DE INSTRUMENTACAO LTDA
15089359000154,15089359000154,MDC INDUSTRIA DE CONTEINERES INTELIGENTES LTDA
29616156000183,29616156000183,ARINOS COMERCIO DE MATERIAIS DE CONSTRUCAO LTDA
03774688002441,03774688002441,SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL
15623678000106,15623678000106,ODONTOLAB MEDICAL LTDA
09351359000188,09351359000188,FUNDACAO AMAZONIA SUSTENTAVEL - FAS
37211813000130,37211813000130,V C DOS SANTOS E CIA LTDA
06276064000104,06276064000104,VICTOR CHAVES COIMBRA LTDA
11010109000126,11010109000126,OMAR INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA
17323085000141,17323085000141,COMETA MANAUS COMERCIO DE MOTOS LTDA
28780181000135,28780181000135,HORT COMERCIO DE PRODUTOS ALIMENTICIOS LTDA
54305743001170,54305743001170,HPE AUTOMOTORES DO BRASIL LTDA
06880912000181,06880912000181,F. S. LEAL
43147693000152,43147693000152,ABERJE ASSOCIACAO BRASILEIRA DE COMUNICACAO EMPRESARIAL
26722189000110,26722189000110,CERRADO VIAGENS LTDA
41481017000195,41481017000195,SD COMERCIO DE PRODUTOS HOSPITALARES LTDA
10403238000111,10403238000111,AMED S/A
31597128000108,31597128000108,E. R. M. DE SOUZA LTDA
01366497000129,01366497000129,URTIFARMA COMERCIO DE INSTRUMENTOS E MATERIAIS PARA USO MEDICO LTDA
27975551000399,27975551000399,VANGUARDA INFORMATICA LTDA
34508028000156,34508028000156,COLIMA SERVICOS EMPRESARIAIS LTDA
61089835000154,61089835000154,GUARANY INDUSTRIA E COMERCIO LTDA
29250765000161,29250765000161,H A MACHADO
12039966000111,12039966000111,LINK CARD ADMINISTRADORA DE BENEFICIOS LTDA
24218223000198,24218223000198,NORTE GREEN COMERCIO DE PRODUTOS FARMACEUTICOS E HOSPITALAR LTDA
07766048000235,07766048000235,3D PROJETOS E ASSESSORIA EM INFORMATICA LTDA
06968883000104,06968883000104,BIOTECH URBAN SOLUTION CONTROL LTDA
44818547000174,44818547000174,XLAN LTDA
01425676000190,01425676000190,ATHENAS AUTOMACAO LTDA
05106015000152,05106015000152,CALL MED COMERCIO DE MEDICAMENTOS E REPRESENTACAO LTDA EM RECUPERACAO JUDICIAL
07847837000110,07847837000110,CIENTIFICA MEDICA HOSPITAL LTDA EM RECUPERACAO JUDICIAL
08189885000120,08189885000120,FG COMERCIO DE PRODUTOS HOSPITALAR LTDA
47452287000154,47452287000154,JC COMERCIO VAREJISTA DE EQUIPAMENTOS PARA ESCRITORIO LTDA
20087353000188,20087353000188,ROUTE REPRESENTACAO COMERCIAL EM MEDICAMENTOS LTDA
09202645000181,09202645000181,CALC INFORMATICA COMERCIO E SERVICOS LTDA
78126950001126,78126950001126,MICROSENS S/A
21547011000166,21547011000166,ALLTECH - SOLUCOES EM TECNOLOGIA LTDA
56122580000144,56122580000144,INSTITUTO BRASIL PLANEJA LTDA
41826585000180,41826585000180,GLOBALI DISTRIBUICAO E COMERCIO LTDA
14393106000107,14393106000107,GESTTI - GESTAO E TECNOLOGIA DA INFORMACAO LTDA
59309302000199,59309302000199,INJEX INDUSTRIAS CIRURGICAS LTDA
21545863000114,21545863000114,ORZIL CONSULTORIA E TREINAMENTO LTDA
01425676000351,01425676000351,ATHENAS AUTOMACAO LTDA
13531571000102,13531571000102,ITEC INFORMATICA E TECNOLOGIA LTDA
29974042000105,29974042000105,GP CABLING DISTRIBUIDORA E COMERCIO LTDA
07953689000118,07953689000118,FAGUNDEZ DISTRIBUICAO LTDA
00677870000523,00677870000523,DRIVE A INFORMATICA LTDA
05094718000108,05094718000108,LOCCUS DO BRASIL LTDA
63632947000135,63632947000135,FEITOZA E SALDANHA LTDA
20680607000177,20680607000177,FRANKLIN DE O. CARNEIRO
14711258000100,14711258000100,ORBITY SERVICOS GRAFICOS E COMERCIO DE MATERIAL PUBLICITARIO LTDA
03018149000196,03018149000196,CONSTRUTORA ALCANCE LTDA.
11036346000166,11036346000166,A C DUARTE DE CASTRO
23005341000155,23005341000155,CENTRO MEDICO SAO BRAZ LTDA
03015023000168,03015023000168,JOAO LUIS C. FIGUEIREDO & CIA. LTDA.
04321306000109,04321306000109,CCP - CLINICA DE CIRURGIA PLASTICA LTDA
17443483000100,17443483000100,INSTITUTO SUPERIOR DE ADMINISTRACAO E ECONOMIA - NUCLEO DE PROJETOS ESTRATEGICOS - ISAE
02385669000174,02385669000174,FIOTEC - FUNDACAO PARA O DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO EM SAUDE
09053303000147,09053303000147,CONSTRUTORA MEDINA LTDA
84490309000105,84490309000105,VILA CONSTRUCOES E TERRAPLANAGEM LTDA
03349444000125,03349444000125,HAKONE INDUSTRIA E COMERCIO ATACADISTA DE ALIMENTOS LTDA
04423067000190,04423067000190,CENTRO MEDICO VITAL BRASIL LTDA
03366386000148,03366386000148,M G DA CRUZ ARMARINHO LTDA
01908080000140,01908080000140,SONICLIN ULTRA - SONOGRAFIA E CONSULTORIOS MEDICOS LTDA
02487662000163,02487662000163,SONIMAGEM ULTRA-SONOGRAFIA LTDA
04594537000188,04594537000188,DIOCESE DE PARINTINS
09325167000105,09325167000105,FREDERICO DI SALVO
10736433000163,10736433000163,PANTANAL COMERCIO DE CEREAIS LTDA
34558411000119,34558411000119,FRANCISCO REGIS DE ALMEIDA JUNIOR
84513977000100,84513977000100,R P DE OLIVEIRA TREYLLE
07764543000124,07764543000124,R C COMERCIO E SERVICOS DE CONSTRUCAO LTDA
00741771000130,00741771000130,M DAS G DE PAULA ROCHA
22881858000145,22881858000145,HILGERT & CIA LTDA
03046207000195,03046207000195,CENTAURO SERVICOS GRAFICOS LTDA
02355867000195,02355867000195,ASSOCIACAO DOS MOVELEIROS DE PARINTINS
01746769000116,01746769000116,"PIARARA LOGISTICA, IMPORTACAO E EXPORTACAO LTDA"
01395606000136,01395606000136,J.J. INDUSTRIA E COMERCIO DE PRODUTOS ALIMENTICIOS E AGRICOLA LTDA
01064966000155,01064966000155,COMERCIAL MIX - PROMOCAO DE VENDAS LTDA
06245933000125,06245933000125,AMAZONIA RURAL LTDA
00579733000122,00579733000122,M M ENGENHARIA LTDA
04903455000178,04903455000178,JOIA SEMENTES LTDA
04423260000120,04423260000120,FBA - AGROPECUARIA LTDA
03470727001607,03470727001607,FORD MOTOR COMPANY BRASIL LTDA
08422443000182,08422443000182,AMG MAQUINAS E EQUIPAMENTOS DE TERRAPLENAGEM LTDA
05492895000142,05492895000142,D. M. SOBRAL VALENTE & CIA LTDA
08881343000114,08881343000114,AGRICOLA TANGARA LTDA
53645396000190,53645396000190,DI SALVO COMERCIO DE SEMENTES LTDA
03497916000197,03497916000197,LABELPRESS INDUSTRIA E COMERCIO DA AMAZONIA LTDA.
05358598000109,05358598000109,CREDENCIAL ENGENHARIA LTDA
04833439000156,04833439000156,S J COMERCIO DE MATERIAIS E SERVICOS DE CONSTRUCAO LTDA.
06269946000134,06269946000134,SEMENTES SELEGRAOS LTDA
19494300000100,19494300000100,SANTA MARIA INDUSTRIA E COMERCIO DE PESCADO LTDA
02311117000111,02311117000111,PONTUAL CONSTRUTORA LTDA
02337001000151,02337001000151,INSTITUTO AMAZONICO DE ENSINO E PESQUISA MULTIPROFISSIONAL ABERTO E CONTINUADO - AMAZONIA LIVRE
11104900000103,11104900000103,HDOM ENGENHARIA E PROJETOS AMBIENTAIS LTDA
03286299000180,03286299000180,FUNDACAO ULBRA
07114339000168,07114339000168,OUTPUT MANAUS COMUNICACAO VISUAL LTDA
13251252000135,13251252000135,AGROMUNDI COMERCIO E SERVICOS DO AGRONEGOCIO LTDA
09049833000111,09049833000111,VETMAX PRODUTOS AGROPECUARIOS LTDA
00803629000170,00803629000170,DISTREL DISTRIBUIDORA ELETRICA LTDA
06536588000189,06536588000189,HORIZONTE MOVEIS DE ESCRITORIO LTDA
03716644000179,03716644000179,CASA DO BOI PRODUTOS AGROPECUARIOS LTDA
19469604000100,19469604000100,"RRZ AMAZONIA COMERCIO E SERVICOS DE VEICULOS, CAMINHOES, MAQUINAS E PECAS LTDA"
04882773000108,04882773000108,AMAZONPEIXE AQUICULTURA LTDA
04625491000117,04625491000117,SACA - COMERCIO E CONSTRUCOES LTDA
14808665000130,14808665000130,CONCA-X ALUGUEL DE MAQUINAS E EQUIPAMENTOS AGRICOLAS LTDA
31984136000107,31984136000107,ILSC LTDA
34518336000162,34518336000162,L. O. CAMPOS LTDA
12836073000105,12836073000105,ABILITY NEGOCIOS LTDA
12023960000156,12023960000156,RANCHAO COMERCIO DE PRODUTOS ALIMENTICIOS LTDA
33650194000120,33650194000120,STEFANY S DA SILVA LTDA
11821060000191,11821060000191,NORTESUL LOGISTICA E TRANSPORTES ESPECIALIZADOS LTDA
14496926000124,14496926000124,VIVEIRO SANTA LUZIA LTDA
07072916000104,07072916000104,"MIDIA CENTER SERVICOS DE PRODUCAO MUSICAL, CINEMATOGRAFICA E EVENTOS LTDA"
03422390000186,03422390000186,MILLENNIUM LOCADORA LTDA
37897632000100,37897632000100,MARCELO DOS REIS RABELO 33550425287
03093776000434,03093776000434,MANUPA COMERCIO EXPORTACAO IMPORTACAO DE EQUIPAMENTOS E VEICULOS ADAPTADOS LTDA
10537193000178,10537193000178,DESKGRAPHICS REALIZE TECNOLOGIA LTDA
10525497000115,10525497000115,L BEZERRA CAVALCANTE LTDA
30004547000126,30004547000126,H B GESTAO EMPRESARIAL LTDA
55863240000101,55863240000101,55.863.240 ABMA LORENA SILVA DE MENEZES
63702989000103,63702989000103,ROMANA INDUSTRIA DE COLCHOES LTDA
10941502000170,10941502000170,SHOPMED COMERCIO PRODUTOS HOSPITALARES ESTIVAS E LIMPEZA LTDA
37065611000128,37065611000128,OLIVEIRA SERVICOS AMBIENTAIS E ENGENHARIA LTDA
10466439000168,10466439000168,R M COMERCIO DE PECAS AUTOMOTIVAS LTDA
54910128000111,54910128000111,A. J. L. MORAIS LTDA
05447263000167,05447263000167,MOTONORTE MOTORES E MAQUINAS DO NORTE LTDA
17577025000155,17577025000155,HADAR COMERCIO E SERVICOS DE EQUIPAMENTOS LTDA
19421087000107,19421087000107,AJR LTDA
42862051000172,42862051000172,C S C MAGNA LTDA
02450409000305,02450409000305,INDRA INDUSTRIA E COMERCIO NAVAL LTDA
09538386000164,09538386000164,RP NORTE LTDA
08473385000116,08473385000116,R B DE ALMEIDA
03966062000140,03966062000140,SUPERMAC MAQUINAS E CAMINHOES DA AMAZONIA LTDA
05377079000198,05377079000198,TECWAY DA AMAZONIA INDUSTRIA E COMERCIO LTDA
26461699037777,26461699037777,COMPANHIA NACIONAL DE ABASTECIMENTO CONAB
84472851000127,84472851000127,PETROVAN DERIVADOS DE PETROLEO LTDA
08752242000143,08752242000143,R ESCOCIO DE LIRA E CIA LTDA
34542597000118,34542597000118,COTRAP CONSTRUTORA E TRANSPORTADORA PIONEIRO LTDA
05158585000196,05158585000196,INSTITUTO AMAZONIA
02760172000199,02760172000199,AMARON COMERCIO E SERVICOS LTDA
04618302000189,04618302000189,MELO DISTRIBUIDORA DE PECAS LTDA
22766075000110,22766075000110,FERNANDES COMERCIO DE PECAS PARA EMBARCACOES LTDA
01824852000166,01824852000166,AGROAM - AGRICOLA AMAZONAS COMERCIAL LTDA
01308637000102,01308637000102,AGRICOLA RIO PRETO LTDA
05206385000161,05206385000161,HUGHES TELECOMUNICACOES DO BRASIL LTDA.
08181706000109,08181706000109,AGRO LESTE COMERCIO DE PRODUTOS AGRICOLAS LTDA
59104422000150,59104422000150,VOLKSWAGEN DO BRASIL INDUSTRIA DE VEICULOS AUTOMOTORES LTDA
10764346000110,10764346000110,HG SERVICE - PRODUCOES DE EVENTOS LTDA
01611965000183,01611965000183,MANAUS MOTOCENTER LTDA
02106579000105,02106579000105,MAQUIPEL-COMERCIO DE MAQUINAS E PECAS LTDA
14773111000145,14773111000145,ETCP LTDA
07766048000154,07766048000154,3D PROJETOS E ASSESSORIA EM INFORMATICA LTDA
15353644000130,15353644000130,E A COMERCIO E SERVICOS DE INFORMATICA LTDA
11106503000162,11106503000162,B K COMERCIO DE MAQUINAS E EQUIPAMENTOS LTDA
10768884000182,10768884000182,UBERMAC COMERCIO E SERVICOS LTDA
11991524000108,11991524000108,J J BARROSO LTDA
05216530000195,05216530000195,BRAGA MOTOS LTDA
21557625000129,21557625000129,TRANSAT TELECOMUNICACOES VIA SATELITE LTDA
31480463000121,31480463000121,DFERREIRA COMERCIO DE EMBALAGENS LTDA
33375393000177,33375393000177,PONTA NEGRA SERVICOS EMPRESARIAIS LTDA
34508580000144,34508580000144,JOSIAS VIANA DA SILVA
32483809000108,32483809000108,NOVA LUZ COMERCIO DE MATERIAIS DE CONSTRUCAO LTDA
03488438000159,03488438000159,COLUNA CONSTRUCOES E COMERCIO LTDA
06820212000100,06820212000100,SD LOGISTICA E TRANSPORTE MULTIMODAL LTDA
29179838000176,29179838000176,"DG SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS LTDA"
30223935000106,30223935000106,BREMMER DIRANE RUFO
33827862000141,33827862000141,ENDI SOLUCOES DIGITAIS LTDA
26446062000115,26446062000115,"ASSOCIACAO BRASILEIRA DAS ENTIDADES DE ASSISTENCIA TECNICA E EXTENSAO RURAL, PESQUISA AGROPECUARIA E REGULARIZACAO FUNDIARIA - ASBRAER"
22989103000169,22989103000169,TECHMAFE SERVICOS DE INFORMATICA LTDA
06336443000134,06336443000134,L M MOTA SERVICOS TECNICOS ESPECIALIZADOS LTDA
35438630000127,35438630000127,CFTA CONSELHO FEDERAL DOS TECNICOS AGRICOLAS
46903066000192,46903066000192,PREMIEX LTDA
06020318000110,06020318000110,VOLKSWAGEN TRUCK & BUS INDUSTRIA E COMERCIO DE VEICULOS LTDA
39626415000100,39626415000100,M M VIAGENS LTDA
07097898000107,07097898000107,GEB - COMERCIO DE PRODUTOS AGROPECUARIOS LTDA
23887914000111,23887914000111,LA XUNGA PRODUCOES LTDA
40111906000106,40111906000106,JOELMA DE OLIVEIRA BERNARDO
48191445000122,48191445000122,KADOSHI DISTRIBUIDORA E COMERCIO DE GAS LTDA
10592584000276,10592584000276,CONTROLE SERVICOS E COMERCIO DE INFORMATICA LTDA
04668703000143,04668703000143,POLIGONAL SERVICOS TECNICOS LTDA
08154343000112,08154343000112,F N E - SERVICOS E COMERCIO DE MATERIAIS RELACIONADOS A OBRAS DA CONSTRUCAO CIVIL E TELECOMUNICACAO LTDA
13473359000128,13473359000128,JEAN CARLOS MACEDO PORTELA
08652284000102,08652284000102,SCCON GEOSPATIAL LTDA
05789796000127,05789796000127,AMAZON - TOPOGRAFIA E LOGISTICA DE SELVA LTDA
08826664000116,08826664000116,SETENG - SERVICOS TECNICOS DE ENGENHARIA LTDA
05165929000194,05165929000194,LIMITE - SERVICOS TOPOGRAFICOS E AGRIMENSURA LTDA
04296138000130,04296138000130,SELTA - SERVICOS DE ENGENHARIA LTDA
33113309000147,33113309000147,VALID SOLUCOES S A
18368453000130,18368453000130,A.S CONSULTORIA EM GESTAO DE INFORMACAO E PROJETOS LTDA
63648869000167,63648869000167,CONSULNORT- SERVICOS DE PRECISAO LTDA
26605545000115,26605545000115,SIDI SERVICOS DE COMUNICACAO LTDA
04355863000132,04355863000132,SUPERINTENDENCIA ESTADUAL DE HABITACAO - SUHAB
84444637000167,84444637000167,WL SISTEMA AMAZONENSE DE TURISMO LTDA
10900795000148,10900795000148,DENY ROBERTO MOLERO
51536795000600,51536795000600,SANTIAGO & CINTRA IMPORTACAO E EXPORTACAO LTDA
44085029000199,44085029000199,SUPERLINK CONNECT ANYWERE LTDA
06948449000162,06948449000162,DINISTEK CONTABILIDADE LTDA
52935775000152,52935775000152,BSC MIX LTDA
18065891000120,18065891000120,APP HOTELARIA E TURISMO LTDA
08846399000138,08846399000138,A C M DA SILVA SERVICOS
12686142000133,12686142000133,G. A. DA SILVA COMERCIAL
11743790000111,11743790000111,TOILETS EVENTOS E CONSERVACAO LTDA
05408922000237,05408922000237,C F LTDA
05408922000156,05408922000156,C F LTDA
02944942000153,02944942000153,ASSOCIACAO CULTURAL MOVIMENTO AMIGOS DO GARANTIDO
04276523000116,04276523000116,ASSOCIACAO CULTURAL BOI BUMBA CAPRICHOSO
01723292000153,01723292000153,FORMATO TELOES E ESTRUTURAS LTDA
03340266000171,03340266000171,BARRA SOM EVENTOS LTDA
01877813000127,01877813000127,GUERREIROS SEGURANCA PATRIMONIAL LTDA
00831645000176,00831645000176,TENDA LOCACOES E EVENTOS LTDA
84529098000169,84529098000169,GRAFICA MODERNA LTDA
63687701000160,63687701000160,FABRIL ROMANA LTDA
09007771000185,09007771000185,J DA SILVA - COMERCIO DE MOVEIS E SERVICOS DE EDIFICACOES
63658025000105,63658025000105,MASTER ENGENHARIA LTDA
06536883000135,06536883000135,INFOTECH INFORMATICA LTDA
08503565000101,08503565000101,AMAZONAS ARTS PRODUCOES LTDA.
63690556000177,63690556000177,INSTITUTO SUPERIOR DE ADMINISTRACAO E ECONOMIA - ISAE
04375780000105,04375780000105,AMADEUS COMERCIO E REPRESENTACOES LTDA
05444807000137,05444807000137,ESTUDIO AMAZONICO DE RADIODIFUSAO S.A
05494572000198,05494572000198,GL EVENTS EXHIBITIONS LTDA
13506152000102,13506152000102,BRAELLI ADMINISTRACAO DE MAO DE OBRA LTDA
09082146000106,09082146000106,M S A COMERCIO E SERVICOS DE REFRIGERACAO LTDA
05825886000126,05825886000126,JOSE CARLOS RAMOS MATOS
84534056000116,84534056000116,JOSE RIBAMAR CARNEIRO ARAUJO
04781226000128,04781226000128,AMAZOMARTE COMERCIO E SERVICOS LTDA.
04959557000105,04959557000105,ENGECO ENGENHARIA E CONSTRUCOES LTDA
08804180000257,08804180000257,"TECASSISTIVA - TECNOLOGIA ASSISTIVA, COMERCIALIZACAO, IMPORTACAO E EXPORTACAO DE PROGRAMAS E DE EQUIPAMENTOS DE INFORMATICA LTDA"
14189047000150,14189047000150,TOMASELLI SOM & STUDIOS LTDA
04575609000140,04575609000140,E G S JUNIOR MATERIAL DE CONSTRUCAO LTDA
04565289000147,04565289000147,BEMOL S/A
22995765000141,22995765000141,D MORAES CORREA LTDA
15351805000157,15351805000157,LDRFM/ZR - LIGA DE DANCAS RECREATIVAS E FOLCLORICAS DE MANACAPURU - ZONA RURAL
10609553000108,10609553000108,CTX CONSTRUCOES LTDA
04164083000105,04164083000105,GREMIO RECREATIVO ESCOLA DE SAMBA VITORIA REGIA
84508704000160,84508704000160,GREMIO REC E CULTURAL ESCOLA DE SAMBA A GRANDE FAMILIA
15785942000108,15785942000108,GREMIO REC ESC DE SAMBA REINO UNIDO DA LIBERDADE
04949947000102,04949947000102,GREMIO REC ESCOLA DE SAMBA MO INDEPENDENTE DE APARECIDA
05473137000187,05473137000187,GREMIO RECREATIVO ESCOLA DE SAMBA SEM COMPROMISSO
09593712000136,09593712000136,GREMIO RECREATIVO ESCOLA DE SAMBA UNIDOS DA CIDADE NOVA
